store_name,age,info,url,instagram,sta1_shop_url
후즈걸,"20대,30대","유니크,심플베이직",http://www.whosgirl.co.kr,whosgirl_kr,https://www.sta1.com/shops/1107?shopType=S&gndr=F
라라엘,"20대,30대","러블리,페미닌",http://www.lalael.com/,lalael_official,https://www.sta1.com/shops/2562?shopType=S&gndr=F
로컬맨션,10대,십대쇼핑몰,http://www.localmansion.com/,local_mansion,https://www.sta1.com/shops/2809?shopType=S&gndr=F
지젤슈즈,"20대,30대",슈즈,http://www.zizhel.net,no_instagram,https://www.sta1.com/shops/1563?shopType=S&gndr=F
제이콜링,"20대,30대","모던시크,유니크",http://j-calling.com,jcalling_official,https://www.sta1.com/shops/2939?shopType=S&gndr=F
카멜브라운,"10대,20대,30대",가방,http://www.camelbrown.com/,camelbrown_kr,https://www.sta1.com/shops/1187?shopType=S&gndr=F
코코엠,"20대,30대","럭셔리·명품,페미닌",http://www.coco-m.co.kr/,"cocom_sexy,jiniheo",https://www.sta1.com/shops/3205?shopType=S&gndr=F
알로하클로젯,"10대,20대","러블리,모던시크",http://alohacloset.co.kr,O3O__93,https://www.sta1.com/shops/4464?shopType=S&gndr=F
블랙핏,"20대,30대","모던시크,심플베이직",http://www.mediacategory.com/servlet/drc,no_instagram,https://www.sta1.com/shops/104?shopType=S&gndr=F
하비언니,"10대,20대","빅사이즈,심플베이직",http://habi-unni.com,m_mmmj22,https://www.sta1.com/shops/4532?shopType=S&gndr=F
개굴샵,"10대,20대,30대",쥬얼리,http://www.hellogg.com/,frogshop.official,https://www.sta1.com/shops/3156?shopType=S&gndr=F
투링,"10대,20대,30대",쥬얼리,http://toring.co.kr/,toring.co.kr,https://www.sta1.com/shops/3187?shopType=S&gndr=F
카렌제이,"20대,30대","모던시크,심플베이직",http://www.karen-j.co.kr/,karenj0301,https://www.sta1.com/shops/2729?shopType=S&gndr=F
블루코코,30대,"모던시크,미시스타일",http://www.bluecoco.co.kr/,AVEC_NES,https://www.sta1.com/shops/86?shopType=S&gndr=F
꽃피는시절,20대,"러블리,모던시크",http://www.theflowerseason.com,the_flowerseason,https://www.sta1.com/shops/3098?shopType=S&gndr=F
바니앤버니,"10대,20대",커플룩·비치룩,http://bonnyandbunny.com,scmw0329,https://www.sta1.com/shops/3239?shopType=S&gndr=F
고로케샵,20대,"유니크,심플베이직",http://www.goroke.co.kr,goroke_shop,https://www.sta1.com/shops/832?shopType=S&gndr=F
딜라잇문,"10대,20대","러블리,섹시",http://delightmoon.kr/,suminzz,https://www.sta1.com/shops/5027?shopType=S&gndr=F
도로시비치,"10대,20대,30대",커플룩·비치룩,http://dorosibeach.com,"dorosibeach,dorosiwa",https://www.sta1.com/shops/3418?shopType=S&gndr=F
퍼스트제이,"20대,30대","모던시크,심플베이직",http://www.firstj.co.kr/,_firstj,https://www.sta1.com/shops/3204?shopType=S&gndr=F
후즈백,"10대,20대,30대",가방,http://www.whosbag.com/,"whos_place,whosbag",https://www.sta1.com/shops/2940?shopType=S&gndr=F
영희언니,30대,"모던시크,미시스타일",http://02sister.com,02_sister,https://www.sta1.com/shops/3325?shopType=S&gndr=F
더시티샵,"20대,30대","럭셔리·명품,페미닌",http://www.thecityshop.co.kr/,thecityshop_official,https://www.sta1.com/shops/113?shopType=S&gndr=F
애플콕,"10대,20대,30대",슈즈,http://www.applecock.com,applecock_com,https://www.sta1.com/shops/100?shopType=S&gndr=F
언버튼,20대,"러블리,유니크",http://unbutton.co.kr,unbutton_korea,https://www.sta1.com/shops/2630?shopType=S&gndr=F
요니핏,"20대,30대","모던시크,유니크",http://yonifit.co.kr,novle_yoni,https://www.sta1.com/shops/3242?shopType=S&gndr=F
에스더스타일,30대,"섹시,럭셔리·명품",http://www.esther-st.co.kr/,no_instagram,https://www.sta1.com/shops/2801?shopType=S&gndr=F
리바디,"10대,20대,30대",피트니스,http://rebodykorea.com,rebody_korea,https://www.sta1.com/shops/4683?shopType=S&gndr=F
유니팝콘,"10대,20대","러블리,패션잡화",http://unipopcorn.com/,"lavendergray_official,unipopcorn_official",https://www.sta1.com/shops/4489?shopType=S&gndr=F
호두스토리,10대,십대쇼핑몰,http://www.hodoostory.com/,hodoo_studio,https://www.sta1.com/shops/3201?shopType=S&gndr=F
마르헨브리즈,20대,"러블리,심플베이직",http://www.marhenbreeze.com,marhenbreeze_official,https://www.sta1.com/shops/1225?shopType=S&gndr=F
문달,"20대,30대","모던시크,심플베이직",http://www.moondal.com/,our_moondal,https://www.sta1.com/shops/4774?shopType=S&gndr=F
파스텔타임,10대,십대쇼핑몰,http://pasteltime.co.kr,pasteltime_official,https://www.sta1.com/shops/3141?shopType=S&gndr=F
캐리옷장,30대,"럭셔리·명품,미시스타일",http://www.carriescloset.co.kr/,by_skshin,https://www.sta1.com/shops/633?shopType=S&gndr=F
민짱나라,"20대,30대","빅사이즈,심플베이직",http://www.minzzang.co.kr,no_instagram,https://www.sta1.com/shops/626?shopType=S&gndr=F
마크막스,20대,"러블리,모던시크",http://www.makmaks.com/,makmakscom,https://www.sta1.com/shops/2449?shopType=S&gndr=F
유가릿,"10대,20대","십대쇼핑몰,심플베이직",http://ugotit.co.kr/,u__gotit,https://www.sta1.com/shops/4451?shopType=S&gndr=F
바이너리원,"10대,20대","러블리,심플베이직",http://binary01.co.kr,no_instagram,https://www.sta1.com/shops/3011?shopType=S&gndr=F
블랭크,"10대,20대,30대",슈즈,http://www.blank-korea.com,no_instagram,https://www.sta1.com/shops/4240?shopType=S&gndr=F
더제인,"20대,30대","러블리,모던시크",http://www.thejane.co.kr/,thejane.official,https://www.sta1.com/shops/117?shopType=S&gndr=F
유리도시,"10대,20대,30대",쥬얼리,http://yuridosi.co.kr,yuridosi,https://www.sta1.com/shops/3212?shopType=S&gndr=F
잇쏭,"20대,30대","모던시크,심플베이직",http://www.itssong.co.kr/,it_ssong_,https://www.sta1.com/shops/4583?shopType=S&gndr=F
블링샵,20대,"러블리,심플베이직",http://blingshop.co.kr,"blingshopi,blingshop_official",https://www.sta1.com/shops/3026?shopType=S&gndr=F
나비올라,"20대,30대","럭셔리·명품,빅사이즈",http://www.mediacategory.com/servlet/drc,no_instagram,https://www.sta1.com/shops/3125?shopType=S&gndr=F
바스트참,20대,"섹시,유니크",http://vastcharm.kr/,vastcharm,https://www.sta1.com/shops/4764?shopType=S&gndr=F
샤마르,"10대,20대,30대",피트니스,http://www.chamar.co.kr/,chamar5,https://www.sta1.com/shops/4700?shopType=S&gndr=F
달솜,"10대,20대","유니크,심플베이직",http://www.dal-som.com/,"dalsom_com,dal.som_02",https://www.sta1.com/shops/4351?shopType=S&gndr=F
녕이옷장,10대,십대쇼핑몰,http://nyeong-closet.com/,nyeongcloset,https://www.sta1.com/shops/3159?shopType=S&gndr=F
플랫80,"20대,30대","유니크,심플베이직",http://www.xn--80-i38in48g.com/,flateighty,https://www.sta1.com/shops/3147?shopType=S&gndr=F
인더모먼트,"20대,30대","모던시크,심플베이직",http://www.inthe-moment.co.kr/,moment_heeeee,https://www.sta1.com/shops/2765?shopType=S&gndr=F
쏘앵,"20대,30대","모던시크,심플베이직",http://www.ssoaeng.co.kr,ssoaeng_y,https://www.sta1.com/shops/2671?shopType=S&gndr=F
오시모토,"20대,30대","럭셔리·명품,페미닌",http://www.osimoto.co.kr/,no_instagram,https://www.sta1.com/shops/4716?shopType=S&gndr=F
얼큰공주,30대,"럭셔리·명품,유니크",http://www.ulqngongju.co.kr/,ulqngongju,https://www.sta1.com/shops/229?shopType=S&gndr=F
슈즈오프닝,"10대,20대,30대",슈즈,http://shoes-opening.com,shoesopening,https://www.sta1.com/shops/3209?shopType=S&gndr=F
메이크라이트,"10대,20대","러블리,십대쇼핑몰",http://www.makelight.co.kr,makelight88,https://www.sta1.com/shops/3216?shopType=S&gndr=F
뷰랩,"10대,20대,30대",쥬얼리,http://www.viewlap.com,no_instagram,https://www.sta1.com/shops/4553?shopType=S&gndr=F
권조,"20대,30대","모던시크,미시스타일",http://kwonjo.co.kr,sua314,https://www.sta1.com/shops/3862?shopType=S&gndr=F
그레이마돈나,30대,"미시스타일,심플베이직",http://www.graymadonna.com/,graymadonna,https://www.sta1.com/shops/4418?shopType=S&gndr=F
천시스터즈,"10대,20대","러블리,십대쇼핑몰",http://www.1000sisters.co.kr/,mikku_c,https://www.sta1.com/shops/148?shopType=S&gndr=F
썸무드,"20대,30대","러블리,심플베이직",http://www.somemood.co.kr/,i.hyun,https://www.sta1.com/shops/3007?shopType=S&gndr=F
플라잉에스,"20대,30대","럭셔리·명품,모던시크",http://flyings.co.kr/,flyingje,https://www.sta1.com/shops/2840?shopType=S&gndr=F
세컨드플레이스,"10대,20대","러블리,십대쇼핑몰",http://secondplace.kr,no_instagram,https://www.sta1.com/shops/3194?shopType=S&gndr=F
써니,30대,"빅사이즈,심플베이직",http://www.ssunny.co.kr,ilovessunny,https://www.sta1.com/shops/265?shopType=S&gndr=F
유니크비,20대,"러블리,심플베이직",http://www.uniqueb.co.kr/,xuniquebx,https://www.sta1.com/shops/146?shopType=S&gndr=F
더블콩,"10대,20대","유니크,십대쇼핑몰",http://wwwcong.com/,double__cong,https://www.sta1.com/shops/4768?shopType=S&gndr=F
모어체리,"10대,20대","러블리,심플베이직",http://www.more-cherry.com/,morecherry_daily,https://www.sta1.com/shops/4871?shopType=S&gndr=F
댄스걸,"10대,20대","섹시,유니크",http://dancegirl.co.kr/,dancegirl_official,https://www.sta1.com/shops/4620?shopType=S&gndr=F
올데이유,"20대,30대","모던시크,심플베이직",http://alldayu.com,no_instagram,https://www.sta1.com/shops/1542?shopType=S&gndr=F
커벳,"20대,30대","모던시크,심플베이직",http://curvet.co.kr,curvet_official,https://www.sta1.com/shops/3217?shopType=S&gndr=F
크레센도,10대,십대쇼핑몰,http://www.creccendo.com/,no_instagram,https://www.sta1.com/shops/2922?shopType=S&gndr=F
브라운코드,20대,"유니크,심플베이직",http://www.browncode.co.kr/,bco_hong,https://www.sta1.com/shops/3009?shopType=S&gndr=F
이끌,"20대,30대","섹시,페미닌",http://iccl.co.kr/,iccl.co.kr,https://www.sta1.com/shops/4486?shopType=S&gndr=F
나비앙,"10대,20대,30대",언더웨어,http://nabiang.com,nabiang,https://www.sta1.com/shops/2633?shopType=S&gndr=F
심쿵,"20대,30대","러블리,페미닌",http://simkung.co.kr,doremi__sol,https://www.sta1.com/shops/3431?shopType=S&gndr=F
바이정수,30대,"모던시크,심플베이직",http://www.byjungsoo.com,byjungsoo,https://www.sta1.com/shops/4559?shopType=S&gndr=F
유별나,"10대,20대,30대",슈즈,http://www.youbyeolna.com,"youbyeolna_yunmi,youbyeolna_official",https://www.sta1.com/shops/2813?shopType=S&gndr=F
잇스튜디오,20대,"유니크,심플베이직",http://eat-studios.kr,"darimi__,eat_studios",https://www.sta1.com/shops/2774?shopType=S&gndr=F
피피걸,"20대,30대","러블리,페미닌",http://www.ppgirl.co.kr,ppgirl_,https://www.sta1.com/shops/1?shopType=S&gndr=F
세인트마리,"20대,30대","럭셔리·명품,페미닌",http://www.saintmary.co.kr,st.mary1,https://www.sta1.com/shops/2575?shopType=S&gndr=F
허그와이,30대,"럭셔리·명품,미시스타일",http://www.hugwhy.com/,hugwhy_korea,https://www.sta1.com/shops/180?shopType=S&gndr=F
애즈핏,"20대,30대","섹시,페미닌",http://www.as-fit.co.kr,"asfit_dohee,as.fit",https://www.sta1.com/shops/2849?shopType=S&gndr=F
아멜라비치,"20대,30대",커플룩·비치룩,http://www.amellabeach.com/,mellastagram,https://www.sta1.com/shops/4761?shopType=S&gndr=F
크레이지걸스,20대,"러블리,모던시크",http://www.crazygirls.co.kr/,crazygirls_korea,https://www.sta1.com/shops/1370?shopType=S&gndr=F
미미몽,"10대,20대,30대",패션잡화,http://www.mimimong.com,no_instagram,https://www.sta1.com/shops/3232?shopType=S&gndr=F
화이트폭스,"20대,30대","러블리,유니크",http://www.white-fox.co.kr,whitefox_official,https://www.sta1.com/shops/854?shopType=S&gndr=F
세이지,"20대,30대","모던시크,심플베이직",http://www.sagestore.co.kr/product/list.html,sage_diary,https://www.sta1.com/shops/5020?shopType=S&gndr=F
오키로,"10대,20대","빅사이즈,심플베이직",http://www.5kg.co.kr/,5kg_okiro,https://www.sta1.com/shops/1043?shopType=S&gndr=F
로코식스,20대,"유니크,심플베이직",http://www.rorococo.com,no_instagram,https://www.sta1.com/shops/3248?shopType=S&gndr=F
조이유,"20대,30대","페미닌,심플베이직",http://joyu.co.kr/,joy_you_,https://www.sta1.com/shops/3335?shopType=S&gndr=F
보니샵,30대,"럭셔리·명품,미시스타일",http://www.bonnieshop.co.kr/,younheebonnie,https://www.sta1.com/shops/2761?shopType=S&gndr=F
모노톤,"20대,30대","모던시크,심플베이직",http://www.a-monotone.com,no_instagram,https://www.sta1.com/shops/1784?shopType=S&gndr=F
하리피플,"10대,20대,30대",피트니스,http://haripeople.com,no_instagram,https://www.sta1.com/shops/4686?shopType=S&gndr=F
모나코걸즈,"20대,30대","럭셔리·명품,페미닌",http://www.monacogirls.co.kr,no_instagram,https://www.sta1.com/shops/508?shopType=S&gndr=F
우셀피시,"10대,20대,30대",쥬얼리,http://wooselfish.com/,no_instagram,https://www.sta1.com/shops/3158?shopType=S&gndr=F
라운테스,"20대,30대",언더웨어,http://www.lountess.com,lountess,https://www.sta1.com/shops/3353?shopType=S&gndr=F
데일리마켓,20대,"모던시크,심플베이직",http://www.dailymarket.kr/,"dailymarket.kr,kwonsoojin",https://www.sta1.com/shops/4562?shopType=S&gndr=F
더위시,"20대,30대","럭셔리·명품,모던시크",http://www.the-wish.co.kr/,hansomang,https://www.sta1.com/shops/2832?shopType=S&gndr=F
루시다,30대,"미시스타일,심플베이직",http://www.lusida.co.kr/,daily_lusida,https://www.sta1.com/shops/236?shopType=S&gndr=F
핀치빌,30대,"미시스타일,심플베이직",http://www.finchvill.com/,no_instagram,https://www.sta1.com/shops/61?shopType=S&gndr=F
선남선녀,"20대,30대",커플룩·비치룩,http://sn-sn.co.kr/,snsn.kr,https://www.sta1.com/shops/2831?shopType=S&gndr=F
담비몰,"20대,30대","러블리,모던시크",http://www.damvi.com,damvimall,https://www.sta1.com/shops/3072?shopType=S&gndr=F
바이로,30대,"모던시크,심플베이직",http://www.byroh.com,by_roh,https://www.sta1.com/shops/3422?shopType=S&gndr=F
여니샵,10대,십대쇼핑몰,http://www.dusltiq.com,dusltiq11,https://www.sta1.com/shops/2885?shopType=S&gndr=F
통큰걸,"20대,30대","빅사이즈,심플베이직",http://www.tongkeungirl.com,"tongkeungirl,jmpkworld",https://www.sta1.com/shops/4338?shopType=S&gndr=F
블랭크나인,"20대,30대","섹시,페미닌",http://blank9.com/,blank9_yerim,https://www.sta1.com/shops/4385?shopType=S&gndr=F
에이콤마,20대,"러블리,심플베이직",http://www.a-comma.co.kr/,seyom1,https://www.sta1.com/shops/4806?shopType=S&gndr=F
꾸미,"20대,30대","러블리,심플베이직",http://kkuumi.com,no_instagram,https://www.sta1.com/shops/2992?shopType=S&gndr=F
피크피크,"10대,20대","러블리,심플베이직",http://www.pickpick.co.kr,sks5612,https://www.sta1.com/shops/4315?shopType=S&gndr=F
루루골드,"10대,20대,30대",쥬얼리,http://www.rurugold.com/,no_instagram,https://www.sta1.com/shops/4410?shopType=S&gndr=F
스테이온,"20대,30대","모던시크,심플베이직",http://www.stayon.co.kr/,no_instagram,https://www.sta1.com/shops/2810?shopType=S&gndr=F
코코샵,"20대,30대","섹시,페미닌",http://www.thecocoshop.co.kr/,thecocoshop,https://www.sta1.com/shops/2455?shopType=S&gndr=F
헬로우페코,20대,"러블리,유니크",http://www.hellopeco.com/,hellopeco_kor,https://www.sta1.com/shops/147?shopType=S&gndr=F
로우키샵,10대,십대쇼핑몰,http://rowky.com/,no_instagram,https://www.sta1.com/shops/85?shopType=S&gndr=F
피소녀,"10대,20대","섹시,유니크",http://www.feelsogirl.com/,2night_xoxo,https://www.sta1.com/shops/381?shopType=S&gndr=F
제이블랑,"20대,30대","럭셔리·명품,모던시크",http://www.jblanc.kr/,"jblanc.kr,jblanc_kr",https://www.sta1.com/shops/4342?shopType=S&gndr=F
외출하는날,"20대,30대","러블리,빅사이즈",http://www.nadri4u.com,no_instagram,https://www.sta1.com/shops/1371?shopType=S&gndr=F
슈에뜨,"20대,30대","모던시크,심플베이직",http://www.c-chouette.co.kr/,"chouette_ny,chouette.online",https://www.sta1.com/shops/232?shopType=S&gndr=F
디데이걸,"10대,20대","러블리,심플베이직",http://ddaygirl.com,ddaygirl,https://www.sta1.com/shops/4326?shopType=S&gndr=F
에그핏,"10대,20대","러블리,십대쇼핑몰",http://www.egg-fit.com,eggfit_official,https://www.sta1.com/shops/3197?shopType=S&gndr=F
인더유니,"10대,20대","러블리,십대쇼핑몰",http://www.inthe-uni.com/,inthe_uni,https://www.sta1.com/shops/3143?shopType=S&gndr=F
스타일파리,"20대,30대","럭셔리·명품,페미닌",http://style-pari.com,_styleparis,https://www.sta1.com/shops/2411?shopType=S&gndr=F
블랭,"10대,20대,30대",쥬얼리,http://www.blann.co.kr/,blannblann,https://www.sta1.com/shops/3190?shopType=S&gndr=F
유니드론,"10대,20대","유니크,심플베이직",http://www.unidrone.kr/,unidrone1,https://www.sta1.com/shops/4741?shopType=S&gndr=F
키작은여자,"20대,30대","러블리,모던시크",http://www.kijakeunyeoja.com/,smallgirl_director,https://www.sta1.com/shops/617?shopType=S&gndr=F
루비문,"10대,20대,30대",쥬얼리,http://www.rubymoon.kr,no_instagram,https://www.sta1.com/shops/3206?shopType=S&gndr=F
홀리아,30대,"럭셔리·명품,미시스타일",http://www.holia.co.kr/,holia_yk,https://www.sta1.com/shops/3006?shopType=S&gndr=F
바비코코,30대,"럭셔리·명품,미시스타일",http://www.barbiecoco.co.kr/,no_instagram,https://www.sta1.com/shops/4358?shopType=S&gndr=F
글로벌야드,"10대,20대,30대",슈즈,http://www.globalyard.com,glyd_official,https://www.sta1.com/shops/3018?shopType=S&gndr=F
비나인,"20대,30대","미시스타일,심플베이직",http://benign.co.kr/,be_nign,https://www.sta1.com/shops/4765?shopType=S&gndr=F
데비웨어,"10대,20대,30대",피트니스,http://devi-wear.com,"deviwear_challenge,stretchjoy,deviwear",https://www.sta1.com/shops/4689?shopType=S&gndr=F
여왕거미,30대,"럭셔리·명품,미시스타일",http://www.queenspider.com/,no_instagram,https://www.sta1.com/shops/1282?shopType=S&gndr=F
구루미,"10대,20대,30대",쥬얼리,http://9rumi.co.kr,no_instagram,https://www.sta1.com/shops/4965?shopType=S&gndr=F
잇미,30대,"럭셔리·명품,미시스타일",http://www.itme.kr/,no_instagram,https://www.sta1.com/shops/186?shopType=S&gndr=F
더모노,"20대,30대","럭셔리·명품,페미닌",http://the-mono.com,so_soovely,https://www.sta1.com/shops/2838?shopType=S&gndr=F
아르겐,"10대,20대,30대",쥬얼리,http://argen.kr/,silver.argen_official,https://www.sta1.com/shops/4664?shopType=S&gndr=F
이란지,"20대,30대","섹시,페미닌",http://www.eranzi.co.kr/,eranzikorea,https://www.sta1.com/shops/1717?shopType=S&gndr=F
포니지엔느,30대,"럭셔리·명품,페미닌",http://www.ponyzn.com/,HYUNPAAK,https://www.sta1.com/shops/31?shopType=S&gndr=F
뮤흐뮤흐,"10대,20대,30대",쥬얼리,http://www.murmurer.co.kr/,myu.acc,https://www.sta1.com/shops/4579?shopType=S&gndr=F
더달콤,"10대,20대,30대","언더웨어,커플룩·비치룩",http://www.thedalkom.co.kr/,the__dalkom,https://www.sta1.com/shops/1751?shopType=S&gndr=F
빅앤빅,"20대,30대","빅사이즈,심플베이직",http://www.bignbig.com,bignbig_official,https://www.sta1.com/shops/4305?shopType=S&gndr=F
파라노말샵,"10대,20대","빅사이즈,심플베이직",http://paranormal.co.kr,8sy8,https://www.sta1.com/shops/2744?shopType=S&gndr=F
투엔티투,"10대,20대","러블리,모던시크",http://twentytwo.co.kr,twentytwo.co.kr,https://www.sta1.com/shops/3198?shopType=S&gndr=F
쉬즈데이,"10대,20대,30대",슈즈,http://www.shesday.com/,shesday,https://www.sta1.com/shops/285?shopType=S&gndr=F
심플와이,"10대,20대","유니크,심플베이직",http://simple-y.co.kr,simpleyoungmi,https://www.sta1.com/shops/3254?shopType=S&gndr=F
달달한걸,"10대,20대,30대",패션잡화,http://daldalhangirl.com/,daldalhang,https://www.sta1.com/shops/4870?shopType=S&gndr=F
레이디세컨즈,"20대,30대","럭셔리·명품,페미닌",http://www.ladyseconds.com,ladyseconds,https://www.sta1.com/shops/2665?shopType=S&gndr=F
여학생닷컴,"10대,20대,30대","패션잡화,쥬얼리",http://www.yuhaksang.com/,yuhaksang,https://www.sta1.com/shops/3157?shopType=S&gndr=F
초이샵,"20대,30대","러블리,모던시크",http://www.cho2shop.com,cho2ya,https://www.sta1.com/shops/4598?shopType=S&gndr=F
무드인슬로우,20대,"러블리,심플베이직",http://moodinslow.com,moodinslow_,https://www.sta1.com/shops/4323?shopType=S&gndr=F
쓰리템포,10대,십대쇼핑몰,http://www.3tempo.co.kr/,lovely_3tempo,https://www.sta1.com/shops/161?shopType=S&gndr=F
두쏘,"20대,30대","유니크,심플베이직",http://www.dossau.co.kr,no_instagram,https://www.sta1.com/shops/3142?shopType=S&gndr=F
도도스타일,20대,"러블리,심플베이직",http://www.dodostyle.com/,dodo44girl,https://www.sta1.com/shops/219?shopType=S&gndr=F
오블롱,30대,"럭셔리·명품,미시스타일",http://www.ohblon.com/,ohblon,https://www.sta1.com/shops/4339?shopType=S&gndr=F
세인트디보스,"20대,30대",슈즈,http://stdevos.com,st.devos_official,https://www.sta1.com/shops/3298?shopType=S&gndr=F
끌로드마농,"20대,30대","모던시크,페미닌",http://www.chlodmanon.com/,"chlo.d.manon,chlo.d.manon_review",https://www.sta1.com/shops/2692?shopType=S&gndr=F
애정팩토리,30대,"미시스타일,심플베이직",http://www.ajfactory.co.kr/,aj_factory,https://www.sta1.com/shops/4357?shopType=S&gndr=F
홀리가든,"10대,20대,30대",슈즈,http://www.hollygarden.co.kr/,no_instagram,https://www.sta1.com/shops/123?shopType=S&gndr=F
디즈버니스타,"10대,20대,30대",패션잡화,http://disbunnystar.co.kr,disbunnystar,https://www.sta1.com/shops/3417?shopType=S&gndr=F
울랄라,"10대,20대,30대",언더웨어,http://ullala.kr,ullala_official,https://www.sta1.com/shops/707?shopType=S&gndr=F
마스앤크리스,20대,"러블리,모던시크",http://www.masandchris.com/,masandchris_official,https://www.sta1.com/shops/1567?shopType=S&gndr=F
아이라이크유,"20대,30대","러블리,유니크",http://rlikeu.com,r_like_u,https://www.sta1.com/shops/4533?shopType=S&gndr=F
아임셀럽,"10대,20대,30대",언더웨어,http://imceleb.co.kr/,imceleb_official,https://www.sta1.com/shops/4715?shopType=S&gndr=F
코코앤유,"10대,20대,30대",커플룩·비치룩,http://cocond.com,no_instagram,https://www.sta1.com/shops/3238?shopType=S&gndr=F
세츠나,"10대,20대","러블리,십대쇼핑몰",http://www.sechuna.com/,nana__room,https://www.sta1.com/shops/1109?shopType=S&gndr=F
채핏,"20대,30대","섹시,페미닌",http://chaefit.com,chaefit,https://www.sta1.com/shops/1713?shopType=S&gndr=F
로에르,"20대,30대","섹시,럭셔리·명품",http://www.roer.co.kr,roer_official,https://www.sta1.com/shops/2785?shopType=S&gndr=F
디어시크,30대,"모던시크,미시스타일",http://www.dearchic.com/,nln0828,https://www.sta1.com/shops/2824?shopType=S&gndr=F
클로젯미,"10대,20대","러블리,심플베이직",http://www.myclosetme.com/,closetme_official,https://www.sta1.com/shops/4485?shopType=S&gndr=F
핫이슈,"10대,20대,30대",슈즈,http://hotissue.or.kr,no_instagram,https://www.sta1.com/shops/4291?shopType=S&gndr=F
어썸제이,20대,"러블리,모던시크",http://www.awsomej.co.kr/,jxxmunkyung,https://www.sta1.com/shops/2593?shopType=S&gndr=F
더미니,30대,"미시스타일,빅사이즈",http://www.themini.co.kr/,themini_official,https://www.sta1.com/shops/4448?shopType=S&gndr=F
메이비누스,10대,십대쇼핑몰,http://maybnous.com,maybnous,https://www.sta1.com/shops/3149?shopType=S&gndr=F
리비노,"10대,20대","모던시크,심플베이직",http://ribino.co.kr,no_instagram,https://www.sta1.com/shops/4747?shopType=S&gndr=F
비미,"20대,30대",가방,http://www.be-me.co.kr,beme_bag,https://www.sta1.com/shops/4508?shopType=S&gndr=F
블랙뮤즈,"10대,20대,30대",쥬얼리,http://www.blackmuse.co.kr/,no_instagram,https://www.sta1.com/shops/409?shopType=S&gndr=F
윈디걸,"10대,20대,30대","패션잡화,쥬얼리",http://www.windygirl.co.kr/,windygirl_love,https://www.sta1.com/shops/448?shopType=S&gndr=F
헬로시스터,30대,"미시스타일,심플베이직",http://www.hello-sister.co.kr/,no_instagram,https://www.sta1.com/shops/2373?shopType=S&gndr=F
빅걸슈즈,"10대,20대,30대",슈즈,http://biggirlshoes.co.kr,biggirlshoes,https://www.sta1.com/shops/2830?shopType=S&gndr=F
백장만,10대,십대쇼핑몰,http://www.100jang.com/,100jang,https://www.sta1.com/shops/2913?shopType=S&gndr=F
디코이시티,30대,"모던시크,페미닌",http://www.decoy.co.kr,decoycity_official,https://www.sta1.com/shops/1192?shopType=S&gndr=F
엑사브라,"10대,20대,30대",언더웨어,http://www.mediacategory.com/servlet/drc,no_instagram,https://www.sta1.com/shops/2409?shopType=S&gndr=F
에드모어,20대,"러블리,모던시크",http://www.addmore.co.kr,addmore_je,https://www.sta1.com/shops/2977?shopType=S&gndr=F
블랑조,30대,"럭셔리·명품,미시스타일",http://www.blancjo.com,blanc_jo,https://www.sta1.com/shops/2680?shopType=S&gndr=F
달다모어,10대,십대쇼핑몰,http://daldamore.co.kr/,daldamore,https://www.sta1.com/shops/2808?shopType=S&gndr=F
아르뉴,"10대,20대,30대",패션잡화,http://www.arnewstyle.com/,arnewstyle,https://www.sta1.com/shops/2955?shopType=S&gndr=F
레이카맨션,"20대,30대","빅사이즈,심플베이직",http://www.leika.co.kr/,leikamansion,https://www.sta1.com/shops/2704?shopType=S&gndr=F
플라이비치,"20대,30대",커플룩·비치룩,http://www.flybeach.co.kr,fly_beach,https://www.sta1.com/shops/2887?shopType=S&gndr=F
톰앤톰,10대,십대쇼핑몰,http://www.tomandtom.co.kr/,TOMANDTOM__,https://www.sta1.com/shops/4794?shopType=S&gndr=F
플온비,20대,"모던시크,유니크",http://www.pleonb.com/,2zyna,https://www.sta1.com/shops/3017?shopType=S&gndr=F
어반룸,"10대,20대","유니크,십대쇼핑몰",http://urbanroom.co.kr,ubrny,https://www.sta1.com/shops/3237?shopType=S&gndr=F
워너비몰,"10대,20대","러블리,모던시크",http://wannabemall.com/,wannabe._official,https://www.sta1.com/shops/4999?shopType=S&gndr=F
잔느,"20대,30대","모던시크,심플베이직",http://www.zanne.co.kr/,zanne.co.kr,https://www.sta1.com/shops/4560?shopType=S&gndr=F
슈쁨,"10대,20대,30대",슈즈,http://www.shubbeum.co.kr/,shubbeum_official,https://www.sta1.com/shops/4566?shopType=S&gndr=F
딘트스타일,30대,"럭셔리·명품,빅사이즈",http://www.dintstyle.com/,dintstyle_official,https://www.sta1.com/shops/2784?shopType=S&gndr=F
칸죠뎁트,30대,"미시스타일,심플베이직",http://www.kanzodept.com,kanzodept,https://www.sta1.com/shops/3005?shopType=S&gndr=F
뉴먼데이,"10대,20대","러블리,심플베이직",http://newmonday.co.kr/,newmonday_yejin,https://www.sta1.com/shops/4816?shopType=S&gndr=F
센츠샵,10대,십대쇼핑몰,http://centsshop.com,no_instagram,https://www.sta1.com/shops/62?shopType=S&gndr=F
아마이,30대,"미시스타일,페미닌",http://www.amai.co.kr/,no_instagram,https://www.sta1.com/shops/159?shopType=S&gndr=F
